ID,Route,Direction,Milepost_S,Milepost_E,Distance,Slope,Radius,Curve_Length,Num_Lanes,Delta_Slope,Delta_Radius,Delta_Lanes,AADT,Max_Speed,Min_Speed,Mean_Speed,Consequence,,
15756,호남선,2,106.14,106.3,0.16,0.3014,0,370,2,0,480,0,17679,100.00 ,114.60 ,114.92 ,0,,
15757,호남선,2,106.3,106.51,0.21,0.8539,0,370,2,-0.5525,0,0,17679,100.00 ,116.00 ,117.32 ,0,,
15758,호남선,2,106.51,106.86,0.35,0.8539,400,350,2,0,-400,0,17679,100.00 ,113.40 ,117.75 ,0,,
15759,호남선,2,106.86,107,0.14,0.8539,1780,295,2,0,-1380,0,17679,100.00 ,105.20 ,108.30 ,0,,
15760,호남선,2,107,107.155,0.155,-0.413,1780,295,2,1.2669,0,0,17679,100.00 ,99.40 ,101.25 ,0,,
15761,호남선,2,107.155,107.52,0.365,-0.413,0,575,2,0,1780,0,17679,100.00 ,98.00 ,99.47 ,0,,
15762,호남선,2,107.52,107.73,0.21,0.275,0,575,2,-0.688,0,0,17679,100.00 ,104.70 ,109.73 ,0,,
15763,호남선,2,107.73,108.05,0.32,0.275,605,670,2,0,-605,0,17679,100.00 ,116.90 ,119.50 ,0,,
15764,호남선,2,108.05,108.4,0.35,-0.76,605,670,2,1.035,0,0,17679,100.00 ,105.70 ,108.50 ,1,,
15765,호남선,2,108.4,108.62,0.22,-0.76,0,220,2,0,605,0,17679,100.00 ,107.80 ,112.66 ,0,,
15766,호남선,2,108.62,108.96,0.34,-0.76,602,710,2,0,-602,0,17679,100.00 ,120.00 ,125.12 ,0,,
15767,호남선,2,108.96,109.32,0.36,-0.335,602,710,2,-0.425,0,0,17679,100.00 ,121.50 ,125.07 ,0,,
15768,호남선,2,109.32,109.33,0.01,-0.029,602,710,2,-0.306,0,0,17679,100.00 ,120.00 ,120.00 ,0,,
15769,호남선,2,109.33,109.77,0.44,-0.029,0,500,2,0,602,0,17679,100.00 ,98.40 ,107.06 ,0,,
15770,호남선,2,109.77,109.83,0.06,-0.708,0,500,2,0.679,0,0,17679,98.10 ,98.10 ,98.10 ,0,,
15771,호남선,2,109.83,110.2,0.37,-0.708,494,370,2,0,-494,0,17679,100.00 ,98.00 ,101.45 ,0,,
15772,호남선,2,110.2,110.22,0.02,-0.708,0,180,2,0,494,0,17679,100.00 ,110.10 ,110.10 ,0,,
15773,호남선,2,110.22,110.38,0.16,-0.019,0,180,2,-0.689,0,0,17679,100.00 ,112.20 ,116.38 ,0,,
15774,호남선,2,110.38,110.61,0.23,-0.019,250,440,2,0,-250,0,17679,100.00 ,122.10 ,125.07 ,0,,
15775,호남선,2,110.61,110.82,0.21,-1.643,250,440,2,1.624,0,0,17679,100.00 ,127.80 ,128.00 ,0,,
15776,호남선,2,110.82,110.87,0.05,-1.643,0,485,2,0,250,0,16754,100.00 ,128.10 ,128.10 ,0,,
15777,호남선,2,110.87,111.305,0.435,-0.745,0,485,2,-0.898,0,0,16754,100.00 ,127.50 ,127.82 ,0,,
15778,호남선,2,111.305,111.46,0.155,-0.745,565,390,2,0,-565,0,16754,100.00 ,127.40 ,127.40 ,0,,
15779,호남선,2,111.46,111.695,0.235,-0.158,565,390,2,-0.587,0,0,16754,100.00 ,127.40 ,127.60 ,0,,
15780,호남선,2,111.695,111.91,0.215,-0.158,0,215,2,0,565,0,16754,100.00 ,127.90 ,127.98 ,0,,
15781,호남선,2,111.91,112.6,0.69,-0.158,1600,1200,2,0,-1600,0,16754,100.00 ,113.00 ,123.17 ,0,,
15782,호남선,2,112.6,113.11,0.51,-2.7479,1600,1200,2,2.5899,0,0,16754,100.00 ,107.30 ,111.86 ,0,,
15783,호남선,2,113.11,113.5,0.39,-2.7479,0,1180,2,0,1600,0,16754,100.00 ,117.70 ,119.27 ,0,,
15784,호남선,2,113.5,114.29,0.79,-1.0324,0,1180,2,-1.7155,0,0,16754,100.00 ,118.10 ,125.39 ,0,,
15785,호남선,2,114.29,114.95,0.66,-1.0324,1000,660,2,0,-1000,0,16754,100.00 ,126.20 ,127.27 ,0,,
15786,호남선,2,114.95,115.2,0.25,-1.0324,0,660,2,0,1000,0,16754,100.00 ,100.00 ,100.00 ,0,,
15787,호남선,2,115.2,115.36,0.16,-1.24,0,660,2,0.2076,0,0,16754,100.00 ,100.00 ,100.00 ,0,,
15788,호남선,2,115.36,115.61,0.25,1.23,0,660,2,-2.47,0,0,16754,100.00 ,116.70 ,121.31 ,0,,
15789,호남선,2,115.61,116.11,0.5,1.23,723,500,2,0,-723,0,16754,100.00 ,110.10 ,111.77 ,0,,
15790,호남선,2,116.11,116.114,0.004,1.23,0,305,2,0,723,0,16754,100.00 ,100.00 ,100.00 ,0,,
15791,호남선,2,116.114,116.415,0.301,3.73,0,305,2,-2.5,0,0,16754,100.00 ,114.00 ,115.02 ,0,,
15792,호남선,2,116.415,117.315,0.9,3.73,700,900,2,0,-700,0,16754,100.00 ,116.60 ,117.15 ,1,,
15793,호남선,2,117.315,117.82,0.505,3.73,2510,2185,2,0,-1810,0,16754,100.00 ,118.20 ,120.61 ,1,,
15794,호남선,2,117.82,118.955,1.135,1.344,2510,2185,2,2.386,0,0,16754,100.00 ,108.90 ,113.90 ,0,,
15795,호남선,2,118.955,119.5,0.545,0.757,2510,2185,2,0.587,0,0,16754,100.00 ,106.20 ,116.72 ,0,,
15796,호남선,2,119.5,120.64,1.14,0.757,5800,1140,2,0,-3290,0,16501,100.00 ,97.90 ,107.37 ,0,,
15797,호남선,2,120.64,120.767,0.127,0.97,0,127,2,-0.213,5800,0,16501,100.00 ,127.40 ,127.70 ,0,,
15798,호남선,2,120.767,121.08,0.313,0.97,1200,712,2,0,-1200,0,16501,100.00 ,127.80 ,127.91 ,0,,
15799,호남선,2,121.08,121.36649,0.28649,1.033,1200,712,2,-0.063,0,0,16501,100.00 ,128.00 ,128.04 ,0,,
15800,호남선,2,121.36649,121.479,0.11251,-2.255,1200,712,2,3.288,0,0,16501,100.00 ,127.80 ,127.90 ,0,,
15801,호남선,2,121.479,121.599,0.12,-2.255,0,120,2,0,1200,0,16501,100.00 ,127.70 ,127.77 ,0,,
15802,호남선,2,121.599,122.44559,0.84659,-2.255,1000,1033,2,0,-1000,0,16501,100.00 ,127.30 ,127.65 ,0,,
15803,호남선,2,122.44559,122.632,0.18641,2.657,1000,1033,2,-4.912,0,0,16501,100.00 ,127.20 ,127.20 ,1,,
15804,호남선,2,122.632,122.833,0.201,2.657,0,201,2,0,1000,0,16501,100.00 ,127.20 ,127.36 ,0,,
15805,호남선,2,122.833,123.15671,0.32371,2.657,2000,640,2,0,-2000,0,16501,100.00 ,127.50 ,127.65 ,0,,
15806,호남선,2,123.15671,123.473,0.31629,0.337,2000,640,2,2.32,0,0,16501,100.00 ,127.10 ,127.54 ,0,,
15807,호남선,2,123.473,124.30399,0.83099,0.337,0,1577,2,0,2000,0,16501,100.00 ,125.30 ,126.34 ,0,,
15808,호남선,2,124.30399,124.71539,0.4114,1.482,0,1577,2,-1.145,0,0,16501,100.00 ,127.30 ,127.47 ,0,,
15809,호남선,2,124.71539,125.05,0.33461,0.671,0,1577,2,0.811,0,0,16501,100.00 ,127.10 ,127.23 ,0,,
15810,호남선,2,125.05,125.56301,0.51301,0.671,1520,550,2,0,-1520,0,16501,100.00 ,127.40 ,127.53 ,0,,
15811,호남선,2,125.56301,125.6,0.03699,-0.161,1520,550,2,0.832,0,0,16501,100.00 ,127.50 ,127.50 ,0,,
15812,호남선,2,125.6,126.35569,0.75569,-0.161,0,2960,2,0,1520,0,16501,100.00 ,118.20 ,122.23 ,0,,
15813,호남선,2,126.35569,127.02804,0.67235,0.952,0,2960,2,-1.113,0,0,16501,100.00 ,122.60 ,126.56 ,0,,
15814,호남선,2,127.02804,128.44066,1.41262,-0.135,0,2960,2,1.087,0,0,16501,100.00 ,125.50 ,127.56 ,0,,
15815,호남선,2,128.44066,128.56,0.11934,0.562,0,2960,2,-0.697,0,0,16501,100.00 ,122.30 ,123.57 ,0,,
15816,호남선,2,128.56,129.19793,0.63793,0.562,2580,2310,2,0,-2580,0,17127,100.00 ,97.90 ,105.18 ,0,,
15817,호남선,2,129.19793,130.87,1.67207,0.12,2580,2310,2,0.442,0,0,17127,100.00 ,98.70 ,120.92 ,0,,
15818,호남선,2,130.87,130.87998,0.00998,0.12,0,470,2,0,2580,0,17127,100.00 ,100.00 ,100.00 ,0,,
15819,호남선,2,130.87998,131.34,0.46002,-2.293,0,470,2,2.413,0,0,17127,100.00 ,127.60 ,127.62 ,0,,
15820,호남선,2,131.34,131.41231,0.07231,-2.293,2010,340,2,0,-2010,0,17127,100.00 ,127.60 ,127.60 ,0,,
15821,호남선,2,131.41231,131.68,0.26769,2.081,2010,340,2,-4.374,0,0,17127,100.00 ,127.60 ,127.72 ,1,,
15822,호남선,2,131.68,131.88385,0.20385,2.081,0,1940,2,0,2010,0,17127,100.00 ,127.80 ,127.80 ,0,,
15823,호남선,2,131.88385,132.41446,0.53061,-2.061,0,1940,2,4.142,0,0,17127,100.00 ,127.30 ,127.54 ,0,,
15824,호남선,2,132.41446,133.10724,0.69278,2.23,0,1940,2,-4.291,0,0,17127,100.00 ,127.10 ,127.84 ,0,,
15825,호남선,2,133.10724,133.62,0.51276,-0.229,0,1940,2,2.459,0,0,17127,100.00 ,116.60 ,122.15 ,0,,
15826,호남선,2,133.62,133.9,0.28,-0.229,1000,280,2,0,-1000,0,17127,100.00 ,121.80 ,126.09 ,0,,
15827,호남선,2,133.9,133.93618,0.03618,-0.229,0,740,2,0,1000,0,17127,100.00 ,127.40 ,127.40 ,0,,
15828,호남선,2,133.93618,134.64,0.70382,0.309,0,740,2,-0.538,0,0,17127,100.00 ,124.90 ,126.07 ,0,,
15829,호남선,2,134.64,134.81793,0.17793,0.309,1501,440,2,0,-1501,0,17127,100.00 ,126.90 ,127.24 ,0,,
15830,호남선,2,134.81793,135.08,0.26207,-1.108,1501,440,2,1.417,0,0,17127,100.00 ,127.50 ,127.50 ,0,,
15831,호남선,2,135.08,135.69134,0.61134,-1.108,0,2980,2,0,1501,0,17127,100.00 ,120.10 ,125.76 ,0,,
15832,호남선,2,135.69134,136.88897,1.19763,-0.665,0,2980,2,-0.443,0,0,17127,100.00 ,97.90 ,112.00 ,0,,
15833,호남선,2,136.88897,137.70296,0.81399,0.287,0,2980,2,-0.952,0,0,17127,100.00 ,127.80 ,127.89 ,0,,
15834,호남선,2,137.70296,138.06,0.35704,0.93,0,2980,2,-0.643,0,0,17127,100.00 ,127.00 ,127.55 ,0,,
15835,호남선,2,138.06,138.5,0.44,0.93,1101,440,2,0,-1101,0,17127,100.00 ,113.60 ,122.18 ,0,,
15836,호남선,2,138.5,138.69517,0.19517,0.93,0,940,2,0,1101,0,17127,100.00 ,102.80 ,107.15 ,0,,
15837,호남선,2,138.69517,139.42301,0.72784,-1.1664,0,940,2,2.0964,0,0,17127,100.00 ,95.00 ,99.76 ,1,,
15838,호남선,2,139.42301,139.44,0.01699,2.176,0,940,2,-3.3424,0,0,17127,100.00 ,105.60 ,105.60 ,0,,
15839,호남선,2,139.44,140.33864,0.89864,2.176,1600,1000,2,0,-1600,0,17127,100.00 ,99.60 ,102.28 ,0,,
15840,호남선,2,140.33864,140.44,0.10136,-0.444,1600,1000,2,2.62,0,0,17127,100.00 ,113.00 ,116.48 ,0,,
15841,호남선,2,140.44,140.92309,0.48309,-0.444,0,1200,2,0,1600,0,19597,100.00 ,121.80 ,127.10 ,0,,
15842,호남선,2,140.92309,141.64,0.71691,0.339,0,1200,2,-0.783,0,0,19597,100.00 ,107.50 ,117.97 ,0,,
15843,호남선,2,141.64,142.11003,0.47003,0.339,4109,520,2,0,-4109,0,19597,100.00 ,117.50 ,124.29 ,0,,
15844,호남선,2,142.11003,142.16,0.04997,-2.83,4109,520,2,3.169,0,0,19597,100.00 ,127.70 ,127.70 ,0,,
15845,호남선,2,142.16,142.70585,0.54585,-2.83,2376,1880,2,0,1733,0,19597,100.00 ,111.60 ,122.91 ,0,,
15846,호남선,2,142.70585,143.1891,0.48325,2.2889,2376,1880,2,-5.1189,0,0,19597,100.00 ,98.00 ,100.96 ,0,,
15847,호남선,2,143.1891,144.04,0.8509,-0.5056,2376,1880,2,2.7945,0,0,19597,100.00 ,101.70 ,118.92 ,1,,
15848,호남선,2,144.04,144.46076,0.42076,-0.5056,0,1320,2,0,2376,0,19597,100.00 ,127.70 ,127.93 ,0,,
15849,호남선,2,144.46076,145.36,0.89924,-1.0609,0,1320,2,0.5553,0,0,19597,100.00 ,127.50 ,127.56 ,0,,
15850,호남선,2,145.36,145.39485,0.03485,-1.0609,1492,1220,2,0,-1492,0,19597,100.00 ,127.70 ,127.70 ,0,,
15851,호남선,2,145.39485,146.32536,0.93051,1.0386,1492,1220,2,-2.0995,0,0,19597,100.00 ,127.50 ,127.77 ,0,,
15852,호남선,2,146.32536,146.58,0.25464,-0.3911,1492,1220,2,1.4297,0,0,19597,100.00 ,127.70 ,127.78 ,0,,
15853,호남선,2,146.58,146.73936,0.15936,-0.3911,0,420,2,0,1492,0,19597,100.00 ,127.60 ,127.63 ,0,,
15854,호남선,2,146.73936,147,0.26064,0.5411,0,420,2,-0.9322,0,0,19597,100.00 ,127.50 ,127.59 ,0,,
15855,호남선,2,147,147.69,0.69,0.5411,2003,690,2,0,-2003,0,19597,100.00 ,123.00 ,126.42 ,0,,
15856,호남선,2,147.69,149.26707,1.57707,0.5411,0,2140,2,0,2003,0,19597,100.00 ,99.80 ,106.02 ,0,,
15857,호남선,2,149.26707,149.74218,0.47511,-2.2201,0,2140,2,2.7612,0,0,19597,100.00 ,104.50 ,105.06 ,0,,
15858,호남선,2,149.74218,149.83,0.08782,2.1906,0,2140,2,-4.4107,0,0,19597,100.00 ,104.60 ,104.63 ,0,,
15859,호남선,2,149.83,150.22277,0.39277,2.1906,3440,1310,2,0,-3440,0,19597,100.00 ,104.50 ,105.26 ,0,,
15860,호남선,2,150.22277,150.91882,0.69605,0.5896,3440,1310,2,1.601,0,0,19597,100.00 ,97.70 ,101.17 ,0,,
15861,호남선,2,150.91882,151.14,0.22118,-0.2709,3440,1310,2,0.8605,0,0,19597,100.00 ,101.50 ,103.21 ,0,,
15862,호남선,2,151.14,151.54796,0.40796,-0.2709,0,860,2,0,3440,0,19597,100.00 ,103.80 ,108.09 ,0,,
15863,호남선,2,151.54796,151.9642,0.41624,0.4154,0,860,2,-0.6863,0,0,19597,100.00 ,117.60 ,124.29 ,0,,
15864,호남선,2,151.9642,152,0.0358,-0.7145,0,860,2,1.1299,0,0,19597,100.00 ,127.50 ,127.50 ,0,,
15865,호남선,2,152,152.61,0.61,-0.7145,2690,610,2,0,-2690,0,18883,100.00 ,115.80 ,123.59 ,0,,
15866,호남선,2,152.61,152.87,0.26,-0.7145,0,260,2,0,2690,0,18883,100.00 ,109.00 ,111.17 ,0,,
15867,호남선,2,152.87,152.906,0.036,-0.7145,4000,440,2,0,-4000,0,18883,100.00 ,108.80 ,108.80 ,0,,
15868,호남선,2,152.906,153.31,0.404,-1.0318,4000,440,2,0.3173,0,0,18883,100.00 ,108.80 ,109.72 ,0,,
15869,호남선,2,153.31,153.87,0.56,-1.0318,0,560,2,0,4000,0,18883,100.00 ,97.10 ,100.61 ,1,,
15870,호남선,2,153.87,154.13,0.26,-1.0318,970,260,2,0,-970,0,18883,100.00 ,98.20 ,101.44 ,0,,
15871,호남선,2,154.13,154.26443,0.13443,-1.0318,0,1420,2,0,970,0,18883,100.00 ,106.10 ,107.30 ,0,,
15872,호남선,2,154.26443,155.52334,1.25891,0.9819,0,1420,2,-2.0137,0,0,18883,100.00 ,108.70 ,118.43 ,0,,
15873,호남선,2,155.52334,155.55,0.02666,-0.5077,0,1420,2,1.4896,0,0,18883,100.00 ,123.10 ,123.10 ,0,,
15874,호남선,2,155.55,156.6273,1.0773,-0.5077,1502,1150,2,0,-1502,0,18883,100.00 ,101.90 ,110.64 ,0,,
15875,호남선,2,156.6273,156.7,0.0727,-1.2746,1502,1150,2,0.7669,0,0,18883,100.00 ,108.00 ,108.87 ,0,,
15876,호남선,2,156.7,157.12,0.42,-1.2746,0,420,2,0,1502,0,19171,100.00 ,102.80 ,104.17 ,0,,
15877,호남선,2,157.12,157.25817,0.13817,-1.2746,2565,180,2,0,-2565,0,19171,100.00 ,105.40 ,105.55 ,0,,
15878,호남선,2,157.25817,157.3,0.04183,-0.3828,2565,180,2,-0.8918,0,0,19171,100.00 ,105.60 ,105.60 ,0,,
15879,호남선,2,157.3,157.68,0.38,-0.3828,0,380,2,0,2565,0,19171,100.00 ,105.00 ,106.03 ,0,,
15880,호남선,2,157.68,157.91691,0.23691,-0.3828,3390,560,2,0,-3390,0,19171,100.00 ,124.50 ,126.87 ,0,,
15881,호남선,2,157.91691,158.24,0.32309,0.7157,3390,560,2,-1.0985,0,0,19171,100.00 ,127.80 ,127.91 ,0,,
15882,호남선,2,158.24,158.77,0.53,0.7157,0,530,2,0,3390,0,19171,100.00 ,127.30 ,127.86 ,0,,
15883,호남선,2,158.77,158.98563,0.21563,0.7157,2498,1300,2,0,-2498,0,19171,100.00 ,126.00 ,126.64 ,0,,
15884,호남선,2,158.98563,159.39142,0.40579,0.3662,2498,1300,2,0.3495,0,0,19171,100.00 ,117.80 ,120.78 ,0,,
15885,호남선,2,159.39142,159.73322,0.3418,0.7265,2498,1300,2,-0.3603,0,0,19171,100.00 ,118.50 ,121.88 ,0,,
15886,호남선,2,159.73322,160.07,0.33678,-1.3189,2498,1300,2,2.0454,0,0,19171,100.00 ,104.60 ,114.73 ,0,,
15887,호남선,2,160.07,160.50388,0.43388,-1.3189,0,710,2,0,2498,0,19171,100.00 ,97.90 ,99.41 ,0,,
15888,호남선,2,160.50388,160.78,0.27612,1.1083,0,710,2,-2.4272,0,0,19171,100.00 ,102.50 ,110.18 ,0,,
15889,호남선,2,160.78,160.99,0.21,1.1083,2092,210,2,0,-2092,0,19171,100.00 ,120.00 ,120.87 ,0,,
15890,호남선,2,160.99,161.49,0.5,1.1083,0,500,2,0,2092,0,19171,100.00 ,114.60 ,117.82 ,0,,
15891,호남선,2,161.49,161.58,0.09,1.1083,1600,90,2,0,-1600,0,19171,100.00 ,124.70 ,125.53 ,1,,
15892,호남선,2,161.58,161.58005,5.00E-05,1.1083,0,980,2,0,1600,0,19171,100.00 ,100.00 ,100.00 ,0,,
15893,호남선,2,161.58005,161.93749,0.35744,-1.0854,0,980,2,2.1937,0,0,19171,100.00 ,125.80 ,126.88 ,0,,
15894,호남선,2,161.93749,162.39645,0.45896,1.4291,0,980,2,-2.5145,0,0,19171,100.00 ,108.30 ,116.65 ,0,,
15895,호남선,2,162.39645,162.56,0.16355,-1.4376,0,980,2,2.8667,0,0,19171,100.00 ,105.60 ,106.50 ,0,,
15896,호남선,2,162.56,162.57,0.01,-1.4376,690,10,2,0,-690,0,19171,100.00 ,100.00 ,100.00 ,1,,
15897,호남선,2,162.57,162.73424,0.16424,-1.4376,0,3490,2,0,690,0,20268,100.00 ,105.40 ,105.92 ,0,,
15898,호남선,2,162.73424,163.25764,0.5234,-0.8947,0,3490,2,-0.5429,0,0,20268,100.00 ,108.10 ,116.76 ,0,,
15899,호남선,2,163.25764,164.39285,1.13521,0.4288,0,3490,2,-1.3235,0,0,20268,100.00 ,97.80 ,104.59 ,0,,
15900,호남선,2,164.39285,164.94288,0.55003,2.3683,0,3490,2,-1.9395,0,0,20268,100.00 ,123.80 ,127.04 ,0,,
15901,호남선,2,164.94288,165.39196,0.44908,-2.6176,0,3490,2,4.9859,0,0,20268,100.00 ,127.80 ,128.05 ,0,,
15902,호남선,2,165.39196,166.06,0.66804,0.8998,0,3490,2,-3.5174,0,0,20268,100.00 ,127.70 ,127.83 ,0,,
15903,호남선,2,166.06,166.15723,0.09723,0.8998,2003,600,2,0,-2003,0,20268,100.00 ,127.90 ,127.90 ,0,,
15904,호남선,2,166.15723,166.66,0.50277,-2.607,2003,600,2,3.5068,0,0,20268,100.00 ,126.90 ,127.26 ,0,,
15905,호남선,2,166.66,166.89615,0.23615,-2.607,0,1610,2,0,2003,0,20268,100.00 ,127.20 ,127.46 ,1,,
15906,호남선,2,166.89615,167.871468,0.975318,0.3705,0,1610,2,-2.9775,0,0,20268,100.00 ,127.70 ,127.90 ,0,,
15907,호남선,2,167.871468,168.210268,0.3388,3.353,0,1610,2,-2.9825,0,0,20268,100.00 ,124.50 ,126.48 ,0,,
15908,호남선,2,168.210268,168.27,0.059732,-1.1812,0,1610,2,4.5342,0,0,20268,100.00 ,122.20 ,122.85 ,1,,
15909,호남선,2,168.27,168.48,0.21,-1.1812,1200,210,2,0,-1200,0,20268,100.00 ,113.00 ,117.00 ,0,,
15910,호남선,2,168.48,168.6477,0.1677,-1.1812,0,1490,2,0,1200,0,21093,100.00 ,106.30 ,108.10 ,0,,
15911,호남선,2,168.6477,169.3,0.6523,-0.7088,0,1490,2,-0.4724,0,0,21093,100.00 ,106.40 ,120.03 ,0,,
15912,호남선,2,169.3,169.73942,0.43942,2.9557,0,1490,2,-3.6645,0,0,21093,100.00 ,119.80 ,124.92 ,0,,
15913,호남선,2,169.73942,169.97,0.23058,1.2272,0,1490,2,1.7285,0,0,21093,100.00 ,108.20 ,113.02 ,0,,
15914,호남선,2,169.97,170.3,0.33,1.2272,1400,330,2,0,-1400,0,21093,100.00 ,102.50 ,103.60 ,0,,
15915,호남선,2,170.3,170.66758,0.36758,1.2272,0,2350,2,0,1400,0,21093,100.00 ,103.40 ,108.08 ,0,,
15916,호남선,2,170.66758,171.12,0.45242,-0.462,0,2350,2,1.6892,0,0,21093,100.00 ,106.20 ,113.28 ,0,,
15917,호남선,2,171.12,171.74,0.62,-0.5419,0,2350,2,0.0799,0,0,21093,100.00 ,95.80 ,99.46 ,0,,
15918,호남선,2,171.74,172.51632,0.77632,0.514,0,2350,2,-1.0559,0,0,21093,100.00 ,97.00 ,100.50 ,0,,
15919,호남선,2,172.51632,172.65,0.13368,-1.0907,0,2350,2,1.6047,0,0,21093,100.00 ,111.80 ,115.60 ,0,,
15920,호남선,2,172.65,172.7,0.05,-1.0907,799,270,2,0,-799,0,21093,100.00 ,120.30 ,120.85 ,0,,
15921,호남선,2,172.7,172.92,0.22,-1.0907,799,270,3,0,0,-1,21093,100.00 ,122.50 ,125.78 ,0,,
15922,호남선,2,172.92,173.23236,0.31236,-1.0907,0,2180,3,0,799,0,21093,100.00 ,126.90 ,127.83 ,1,,
15923,호남선,2,173.23236,173.575,0.34264,1.5914,0,2180,3,-2.6821,0,0,21093,100.00 ,105.10 ,117.87 ,0,,
15924,호남선,2,173.575,174.25456,0.67956,-2.1965,0,2180,3,3.7879,0,0,21093,100.00 ,98.30 ,110.36 ,0,,
15925,호남선,2,174.25456,174.8555,0.60094,1.694,0,2180,3,-3.8905,0,0,21093,100.00 ,127.00 ,127.58 ,0,,
15926,호남선,2,174.8555,175.1,0.2445,-1.2508,0,2180,3,2.9448,0,0,21093,100.00 ,127.90 ,127.90 ,0,,
15927,호남선,2,175.1,175.54432,0.44432,-1.2508,1203,740,3,0,-1203,0,20356,100.00 ,127.50 ,127.63 ,0,,
15928,호남선,2,175.54432,175.84,0.29568,1.0871,1203,740,3,-2.3379,0,0,20356,100.00 ,126.60 ,127.20 ,0,,
15929,호남선,2,175.84,176.19892,0.35892,1.0871,0,920,3,0,1203,0,20356,100.00 ,115.80 ,122.11 ,0,,
15930,호남선,2,176.19892,176.76,0.56108,-2.0264,0,920,3,3.1135,0,0,20356,100.00 ,98.90 ,104.42 ,0,,
15931,호남선,2,176.76,176.762,0.002,-2.0264,600,420,3,0,-600,0,20356,100.00 ,100.00 ,100.00 ,0,,
15932,호남선,2,176.762,177.16,0.398,1.7161,600,420,3,-3.7425,0,0,20356,100.00 ,105.10 ,111.81 ,0,,
15933,호남선,2,177.16,177.18,0.02,-2.7651,600,420,3,4.4812,0,0,20356,100.00 ,100.00 ,100.00 ,0,,
15934,호남선,2,177.18,177.637,0.457,-2.7651,0,800,3,0,600,0,20356,100.00 ,104.10 ,107.25 ,0,,
15935,호남선,2,177.637,177.98,0.343,1.6717,0,800,3,-4.4368,0,0,20356,100.00 ,104.80 ,109.33 ,0,,
15936,호남선,2,177.98,178.12,0.14,1.6717,1360,470,3,0,-1360,0,20356,100.00 ,116.80 ,119.08 ,0,,
15937,호남선,2,178.12,178.45,0.33,-0.613,1360,470,3,2.2847,0,0,20356,100.00 ,121.80 ,124.03 ,0,,
15938,호남선,2,178.45,179.18,0.73,-0.613,0,1510,3,0,1360,0,20356,100.00 ,97.90 ,104.30 ,0,,
15939,호남선,2,179.18,179.26,0.08,0.6103,0,1510,3,-1.2233,0,0,20356,100.00 ,103.60 ,105.17 ,0,,
15940,호남선,2,179.26,179.47,0.21,0.6103,0,1510,4,0,0,-1,20356,100.00 ,108.60 ,113.70 ,0,,
15941,호남선,2,179.47,179.87114,0.40114,-0.3839,0,1510,4,0.9942,0,0,20356,100.00 ,120.60 ,125.51 ,0,,
15942,호남선,2,179.87114,179.96,0.08886,-0.8849,0,1510,4,0.501,0,0,20356,100.00 ,127.50 ,127.50 ,0,,
15943,호남선,2,179.96,180.16,0.2,-0.8849,1183,200,4,0,-1183,0,20356,100.00 ,127.40 ,127.42 ,0,,
15944,호남선,2,180.16,180.2,0.04,-0.8849,0,1720,4,0,1183,0,20356,100.00 ,127.40 ,127.40 ,0,,
15945,호남선,2,180.2,180.64,0.44,0.1568,0,1720,4,-1.0417,0,0,20356,100.00 ,127.40 ,127.67 ,0,,
15946,호남선,2,180.64,181.10817,0.46817,-2.3005,0,1720,4,2.4573,0,0,20356,100.00 ,127.60 ,127.98 ,0,,
15947,호남선,2,181.10817,181.88,0.77183,0.8169,0,1720,4,-3.1174,0,0,20356,100.00 ,127.20 ,127.60 ,1,,
15948,호남선,2,181.88,181.97916,0.09916,0.8169,1190,510,4,0,-1190,0,20356,100.00 ,127.90 ,127.97 ,0,,
15949,호남선,2,181.97916,182.39,0.41084,-1.8747,1190,510,4,2.6916,0,0,20356,100.00 ,127.10 ,127.39 ,0,,
15950,호남선,2,182.39,182.47471,0.08471,-1.8747,0,580,4,0,1190,0,20356,100.00 ,127.10 ,127.15 ,1,,
15951,호남선,2,182.47471,182.97,0.49529,1.5625,0,580,4,-3.4372,0,0,20356,100.00 ,127.20 ,127.65 ,1,,
15952,호남선,2,182.97,182.98794,0.01794,1.5625,802,560,4,0,-802,0,20356,100.00 ,127.80 ,127.80 ,0,,
15953,호남선,2,182.98794,183.53,0.54206,-2.3925,802,560,4,3.955,0,0,20356,100.00 ,127.70 ,127.83 ,0,,
15954,호남선,2,183.53,183.59115,0.06115,-2.3925,0,2090,4,0,802,0,31598,100.00 ,127.60 ,127.60 ,0,,
15955,호남선,2,183.59115,183.82115,0.23,-2.4151,0,2090,4,0.0226,0,0,31598,100.00 ,127.50 ,127.52 ,0,,
15956,호남선,2,183.82115,184.1,0.27885,-1.0679,0,2090,4,-1.3472,0,0,31598,100.00 ,127.40 ,127.54 ,0,,
15957,호남선,2,184.1,184.33,0.23,-1.4291,0,2090,4,0.3612,0,0,31598,100.00 ,127.80 ,128.02 ,0,,
15958,호남선,2,184.33,184.84,0.51,0.9442,0,2090,4,-2.3733,0,0,31598,100.00 ,119.30 ,125.57 ,0,,
15959,호남선,2,184.84,185.2,0.36,-1.43,0,2090,4,2.3742,0,0,31598,100.00 ,97.30 ,105.08 ,0,,
15960,호남선,2,185.2,185.57,0.37,-4.22,0,2090,4,2.79,0,0,31598,99.10 ,97.10 ,97.72 ,1,,
15961,호남선,2,185.57,185.62,0.05,1.03,0,2090,4,-5.25,0,0,31598,100.00 ,99.70 ,100.05 ,0,,
